"user_id","song","first_name","last_name"
"44","Paralyzer","Aleena","Kirby"
"44","Dream On! New Age Of Faith / Smokebelch","Aleena","Kirby"
"35","Seduction (Album Version)","Molly","Taylor"
"44","What We Do (Explicit) (Feat. Memphis Bleek)","Aleena","Kirby"
"44","Things She Said","Aleena","Kirby"
"44","Jag ÃÂ¤r en vampyr","Aleena","Kirby"
"44","Heretic Pride","Aleena","Kirby"
"81","Float On","Sienna","Colon"
"44","Sunny Road","Aleena","Kirby"
"81","Baro","Sienna","Colon"
"100","Catch You Baby (Steve Pitron & Max Sanna Radio Edit)","Adler","Barrera"
"44","The Troglodyte Wins","Aleena","Kirby"
"81","Rasta Courage","Sienna","Colon"
"44","A Beggar On A Beach Of Gold","Aleena","Kirby"
"44","Lithium","Aleena","Kirby"
"44","One Less Lonely Girl","Aleena","Kirby"
"44","Give Me Your Eyes","Aleena","Kirby"
"32","Under One Flag","Lily","Burns"
"44","Smackman","Aleena","Kirby"
"44","Down On The Farm","Aleena","Kirby"
"44","Tie Me Down [feat. Ray J] (Amended Album Version)","Aleena","Kirby"
"44","Hey_ Soul Sister","Aleena","Kirby"
"44","Almaz","Aleena","Kirby"
"18","Eyes Of Tomorrow","Jacob","Rogers"
"26","In The Flowers","Ryan","Smith"
"49","O Xote Das Meninas/Asa Branca/Hino A Sao Jose","Chloe","Cuevas"
"49","Everywhere I Go","Chloe","Cuevas"
"49","Crosses","Chloe","Cuevas"
"49","Learning To Fly","Chloe","Cuevas"
"49","Gravity","Chloe","Cuevas"
"49","Rise To The Challenge","Chloe","Cuevas"
"63","We Rock","Ayla","Johnson"
"49","All The Pretty Faces","Chloe","Cuevas"
"63","285 (feat. Young Jeezy & Ludacris)","Ayla","Johnson"
"63","Si Me Besas","Ayla","Johnson"
"49","Let's Get It Started","Chloe","Cuevas"
"63","Apologize","Ayla","Johnson"
"49","I Think I'll Live","Chloe","Cuevas"
"49","Unframed (Album Version)","Chloe","Cuevas"
"49","Fix You","Chloe","Cuevas"
"49","Carry On Wayward Son","Chloe","Cuevas"
"67","The Breaks","Colm","Santana"
"10","Momma's Boy","Sylvie","Cruz"
"49","Walk In The Park","Chloe","Cuevas"
"49","Ego","Chloe","Cuevas"
"49","Pursuit Of Happiness (nightmare)","Chloe","Cuevas"
"49","Daisy And Prudence","Chloe","Cuevas"
"49","Los Aviones","Chloe","Cuevas"
"49","Freedom","Chloe","Cuevas"
"49","Ven AquÃÂ­","Chloe","Cuevas"
"49","Reelin' In The Years","Chloe","Cuevas"
"49","Complemento","Chloe","Cuevas"
"49","Laundry Room","Chloe","Cuevas"
"49","Fight Fire With Fire","Chloe","Cuevas"
"49","Te Amo","Chloe","Cuevas"
"49","More Of The Same","Chloe","Cuevas"
"26","(I Can't Stand) Losing You (2004 Digital Remaster)","Ryan","Smith"
"49","Days Of The Week (Album Version)","Chloe","Cuevas"
"26","Eenie Meenie","Ryan","Smith"
"49","Run To The Hills (1998 Digital Remaster)","Chloe","Cuevas"
"49","Make You Feel That Way","Chloe","Cuevas"
"85","Head Up (LP Version)","Kinsley","Young"
"49","Say My Name","Chloe","Cuevas"
"49","If You Want To Sing Out_ Sing Out","Chloe","Cuevas"
"85","Playa Hater (Amended Version)","Kinsley","Young"
"49","Crack A Bottle","Chloe","Cuevas"
"85","Stay (The Black Rose And The Universal Wheel)","Kinsley","Young"
"85","Roxane's Veil","Kinsley","Young"
"85","TRUE","Kinsley","Young"
"85","I'm Done","Kinsley","Young"
"85","I'm Down","Kinsley","Young"
"85","LDN","Kinsley","Young"
"85","She's My Winona","Kinsley","Young"
"85","The Unforgiven II","Kinsley","Young"
"64","Loved By You","Hannah","Calhoun"
"85","Dragostea din tin (ma-ya-hi)","Kinsley","Young"
"49","It's A Shame","Chloe","Cuevas"
"85","Bad Man!","Kinsley","Young"
"49","Desde Mi Azotea (Version JDK)","Chloe","Cuevas"
"85","Boten Anna [Radio edit]","Kinsley","Young"
"49","Some Lessons","Chloe","Cuevas"
"85","Te Va A Doler","Kinsley","Young"
"49","At Your Best You Are Love","Chloe","Cuevas"
"85","You're The One","Kinsley","Young"
"49","Clocks","Chloe","Cuevas"
"85","Everytime You Need Me (Pulsedriver Remix) (Instrumental)","Kinsley","Young"
"49","Don't Stop The Music","Chloe","Cuevas"
"85","Hunger Strike","Kinsley","Young"
"49","Head Over Heels","Chloe","Cuevas"
"85","Sayonara-Nostalgia","Kinsley","Young"
"49","Skyscraper","Chloe","Cuevas"
"85","Hallelujah","Kinsley","Young"
"49","Jesus And Mama (LP Version)","Chloe","Cuevas"
"85","Forgive Me","Kinsley","Young"
"49","Behind The Sea [Live In Chicago]","Chloe","Cuevas"
"85","Byzantium Underground","Kinsley","Young"
"49","Feel Good Inc (Album Version)","Chloe","Cuevas"
"85","Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)","Kinsley","Young"
"49","The Only Exception (Album Version)","Chloe","Cuevas"
"85","Boatman's Dance","Kinsley","Young"
"85","Dead Souls (LP Version)","Kinsley","Young"
"85","The Making Of Midgard (2007 Digital Remaster)","Kinsley","Young"
"85","Green's Guidance For A Stategy Adventure Game","Kinsley","Young"
"85","Break of Dawn","Kinsley","Young"
"85","Halo (Explicit Album Version)","Kinsley","Young"
"49","Quien Te Dijo","Chloe","Cuevas"
"85","Time Traveling (A Tribute To Fela)","Kinsley","Young"
"49","Y Como  Es El","Chloe","Cuevas"
"85","'Round Midnight","Kinsley","Young"
"49","I Suppose","Chloe","Cuevas"
"49","Ding (Thing Feat. Saian Supa Crew)","Chloe","Cuevas"
"49","Do That There (featuring Dude 'N Nem)","Chloe","Cuevas"
"26","I'm Not Okay (I Promise) (Live From Sessions@AOL)","Ryan","Smith"
"49","Rockin Round The World","Chloe","Cuevas"
"26","What I've Done (Album Version)","Ryan","Smith"
"49","Me And Armini","Chloe","Cuevas"
"49","Nostalgia Amnesia","Chloe","Cuevas"
"49","Folkin' Around [Live In Chicago]","Chloe","Cuevas"
"49","Good Feeling","Chloe","Cuevas"
"49","Revelry","Chloe","Cuevas"
"49","One Way Ticket [Radio Edit]","Chloe","Cuevas"
"49","You've Got The Love","Chloe","Cuevas"
"100","Uno Entre 1000","Adler","Barrera"
"100","Behind Blue Eyes","Adler","Barrera"
"61","Frases Mudas","Samuel","Gonzalez"
"55","(iii)","Martin","Johnson"
"55","Girl's Not Grey","Martin","Johnson"
"37","De cara a la pared","Jordan","Hicks"
"37","Crazy Mama","Jordan","Hicks"
"37","An Ending (Ascent) (2005 Digital Remaster)","Jordan","Hicks"
"37","Soldier In A Box (Album Version)","Jordan","Hicks"
"26","You're Not Alone","Ryan","Smith"
"26","A Year Or Two","Ryan","Smith"
"26","Kimi e","Ryan","Smith"
"26","This Fire","Ryan","Smith"
"26","It's Just A Thought","Ryan","Smith"
"80","Live To Win","Tegan","Levine"
"66","Pleasure","Kevin","Arellano"
"66","Why","Kevin","Arellano"
"66","Use Somebody","Kevin","Arellano"
"12","Long Black Road","Austin","Rosales"
"53","I'm No Angel","Celeste","Williams"
"53","You And Me (Wedding Version)","Celeste","Williams"
"53","Angelyne","Celeste","Williams"
"53","Noises","Celeste","Williams"
"88","Deacon Blues","Mohammad","Rodriguez"
"50","Old Yellow Bricks","Ava","Robinson"
"50","Hang On To Your Love","Ava","Robinson"
"33","Dog Days Are Over (Radio Edit)","Bronson","Harris"
"81","Ashes To Ashes (2003 Digital Remaster)","Sienna","Colon"
"34","Here (In Your Arms) (Radio Edit)","Evelin","Ayala"
"34","Stronger","Evelin","Ayala"
"34","Narc","Evelin","Ayala"
"34","The Real Slim Shady","Evelin","Ayala"
"30","Quelqu'un M'a Dit (Album Version)","Avery","Watkins"
"30","You Ain't Leavin' (Thank God Are Ya)","Avery","Watkins"
"2","Self Control (Laurent Wolf & Anton Wick)","Jizelle","Benjamin"
"30","Hasn't Hit Me Yet","Avery","Watkins"
"32","Bring Me To Life","Lily","Burns"
"30","I'd Rather Go Blind","Avery","Watkins"
"2","Hurt Me Soul (Explicit Album Version)","Jizelle","Benjamin"
"32","Moar Ghosts 'n' Stuff","Lily","Burns"
"30","Face To Face / Short Circuit","Avery","Watkins"
"2","Tell Me When The Party's Over/Prequiem","Jizelle","Benjamin"
"32","Emotions","Lily","Burns"
"30","Falling Into the Sky","Avery","Watkins"
"32","Lying From You (Album Version)","Lily","Burns"
"30","My Love","Avery","Watkins"
"2","The Lady Is A Tramp (From 'Babes In Arms')","Jizelle","Benjamin"
"32","Love Me","Lily","Burns"
"57","Nadie Salva","Katherine","Gay"
"30","You Never Let Go","Avery","Watkins"
"57","Yellow","Katherine","Gay"
"30","Listen To Your Heart","Avery","Watkins"
"30","Simarik","Avery","Watkins"
"30","For The Meantime","Avery","Watkins"
"30","Human","Avery","Watkins"
"2","Love Stinks","Jizelle","Benjamin"
"2","Pienso En Ti","Jizelle","Benjamin"
"30","(Nice Dream)","Avery","Watkins"
"30","Uprising","Avery","Watkins"
"88","The Underdog (Album version)","Mohammad","Rodriguez"
"88","Things I Cannot Recall","Mohammad","Rodriguez"
"88","History Maker","Mohammad","Rodriguez"
"97","Love Hurts","Kate","Harrell"
"97","No Llegas A MÃÂ­","Kate","Harrell"
"97","There_ There","Kate","Harrell"
"97","Black President","Kate","Harrell"
"97","Shake Your Body","Kate","Harrell"
"97","Love On The Run","Kate","Harrell"
"97","American Terrorist [feat. Matthew Santos] (Explicit Album Version)","Kate","Harrell"
"97","Beautiful Stranger","Kate","Harrell"
"97","On The Road Again (Pigna People Remix)","Kate","Harrell"
"97","Float On","Kate","Harrell"
"26","Dust My Broom","Ryan","Smith"
"97","Superman","Kate","Harrell"
"26","Police Car","Ryan","Smith"
"97","Love For Sale","Kate","Harrell"
"97","Non Dimenticar","Kate","Harrell"
"97","Swallow Me (The Real You)","Kate","Harrell"
"97","Mr. And Mrs. Cuckoldom","Kate","Harrell"
"97","Undo","Kate","Harrell"
"97","Give Me Novacaine [feat. Green Day & The Cast Of American Idiot] (Album Version)","Kate","Harrell"
"97","S-Matrix (Part 1 - A Winter Ritual)","Kate","Harrell"
"97","Feathers","Kate","Harrell"
"97","Anyone Who Knows What Love Is (Will Understand)","Kate","Harrell"
"97","Nomad","Kate","Harrell"
"97","Still Alive","Kate","Harrell"
"97","The Chauffeur (Remastered Version)","Kate","Harrell"
"97","Love Can Damage Your Health","Kate","Harrell"
"97","Dear God (Sincerely M.O.F.)","Kate","Harrell"
"97","Change Your Mind","Kate","Harrell"
"97","Ringing Bells","Kate","Harrell"
"97","Invincible (WWE Superstars Theme Song) (Explicit)","Kate","Harrell"
"97","Saint","Kate","Harrell"
"97","My Everything (Lost In Worship Album Version)","Kate","Harrell"
"97","STILLAROUND [BIGMIX] (Bonus Version)","Kate","Harrell"
"97","Faust Arp","Kate","Harrell"
"97","Something (Album Version)","Kate","Harrell"
"97","Yo Pienso En Ti","Kate","Harrell"
"16","It's Never Too Late (Album Version)","Rylan","George"
"97","Cath... (Album Version)","Kate","Harrell"
"16","'Till I Collapse","Rylan","George"
"97","Crumpshit","Kate","Harrell"
"97","Island In The Sun","Kate","Harrell"
"97","A Letra ""A","Kate","Harrell"
"97","Skullfuck Crescendo","Kate","Harrell"
"97","Killing Me Softly","Kate","Harrell"
"97","Knocking On Forbidden Doors","Kate","Harrell"
"97","Song Sung Blue","Kate","Harrell"
"97","If Only Tonight We Could Sleep (Remastered Version)","Kate","Harrell"
"97","Double Bass","Kate","Harrell"
"97","Leave Right Now","Kate","Harrell"
"97","Estranged","Kate","Harrell"
"97","Sehr kosmisch","Kate","Harrell"
"97","Ironic (Acoustic Album Version)","Kate","Harrell"
"97","Chanson Sur Une Seule Note Samba De Uma Nota So","Kate","Harrell"
"97","Lumidee","Kate","Harrell"
"97","Cemetary Gates (LP Version)","Kate","Harrell"
"97","Speak","Kate","Harrell"
"97","Clint Eastwood (Explicit)","Kate","Harrell"
"92","Indestructible","Ryann","Smith"
"92","OMG","Ryann","Smith"
"97","Parachutes (Funeral Song) (LP Version)","Kate","Harrell"
"97","Ain't No One Like You","Kate","Harrell"
"97","Panic Switch (UK edit)","Kate","Harrell"
"97","Always","Kate","Harrell"
"97","No Muss No Fuss No Bother","Kate","Harrell"
"97","So Small","Kate","Harrell"
"97","Fantasy","Kate","Harrell"
"97","Running With the Wolves","Kate","Harrell"
"97","Verde Que Te Quero Rosa","Kate","Harrell"
"97","The Way Things Go","Kate","Harrell"
"97","Recruiting Soldiers (2002 Digital Remaster)","Kate","Harrell"
"97","Down To My Last","Kate","Harrell"
"97","Costume Party","Kate","Harrell"
"97","Trouble (Album Version)","Kate","Harrell"
"97","Fashion","Kate","Harrell"
"97","Huntin' The World","Kate","Harrell"
"97","Watermelon Crawl","Kate","Harrell"
"97","Noro","Kate","Harrell"
"97","Have You Ever Seen The Rain","Kate","Harrell"
"97","Pure Gold","Kate","Harrell"
"80","Tiger Mountain Peasant Song","Tegan","Levine"
"97","Food Fight!","Kate","Harrell"
"97","When You Were Young","Kate","Harrell"
"80","Searching","Tegan","Levine"
"97","Take A Bow","Kate","Harrell"
"97","El Novio Del Olvido","Kate","Harrell"
"97","Walkabout","Kate","Harrell"
"97","Act Nice and Gentle","Kate","Harrell"
"97","Outside (Original LP Version)","Kate","Harrell"
"97","Sweet Baby James","Kate","Harrell"
"97","Time's Up (Dust Mix)","Kate","Harrell"
"97","Hold up","Kate","Harrell"
"97","Eenie Meenie","Kate","Harrell"
"83","Zen","Stefany","White"
"40","Abrazame  (Version Acustica)","Tucker","Garrison"
"40","You Ain't Right (Album Version)","Tucker","Garrison"
"79","Provider (Remix Radio Edit)","James","Martin"
"29","Aww Skeet Skeet","Jacqueline","Lynch"
"29","The Sun In The Stream","Jacqueline","Lynch"
"29","We Need To Talk (She And I Album Version)","Jacqueline","Lynch"
"29","Pursuit Of Happiness (nightmare)","Jacqueline","Lynch"
"29","Haven't We Lost Enough?  (LP Version)","Jacqueline","Lynch"
"29","Sleepyhead","Jacqueline","Lynch"
"29","Merry Go Round (Remastered Single Version)","Jacqueline","Lynch"
"35","Rosa Branca","Molly","Taylor"
"29","Like you better dead","Jacqueline","Lynch"
"35","Newport Living (Album Version)","Molly","Taylor"
"29","Too Far Gone","Jacqueline","Lynch"
"35","Take Em To Church","Molly","Taylor"
"29","Don't Walk Away","Jacqueline","Lynch"
"29","Nube Inerte (con Aniki)","Jacqueline","Lynch"
"29","Untitled","Jacqueline","Lynch"
"29","A Dream","Jacqueline","Lynch"
"29","Halo","Jacqueline","Lynch"
"29","Getting Better (feat. The Mighty Diamonds)","Jacqueline","Lynch"
"29","Sing Along [Featuring Dave Matthews]","Jacqueline","Lynch"
"29","Run","Jacqueline","Lynch"
"29","Come Softly To Me","Jacqueline","Lynch"
"29","Let Down","Jacqueline","Lynch"
"29","Demon Days","Jacqueline","Lynch"
"29","Eton Boating Song/Wyoming Lullaby/The Wiffenpoof Song (Baa Baa Baa) (Medley)","Jacqueline","Lynch"
"29","Pirate Jet","Jacqueline","Lynch"
"29","Clear Blue Water","Jacqueline","Lynch"
"29","Oh Yeah","Jacqueline","Lynch"
"61","Sorrow (1997 Digital Remaster)","Samuel","Gonzalez"
"29","Don't Take Away The Music","Jacqueline","Lynch"
"61","Bigger Isn't Better","Samuel","Gonzalez"
"78","Break My Body","Chloe","Roth"
"29","I've Got Knives In My Eyes I'm Going Home Sick","Jacqueline","Lynch"
"29","Effervescing Elephant","Jacqueline","Lynch"
"29","If You Want To Sing Out_ Sing Out","Jacqueline","Lynch"
"8","I Feel Wonderful (AM to PM Mix)","Kaylee","Summers"
"29","Who Makes Your Money","Jacqueline","Lynch"
"29","Fools","Jacqueline","Lynch"
"29","Tive Sim","Jacqueline","Lynch"
"29","It's Raining Again","Jacqueline","Lynch"
"29","West One (Shine On Me)","Jacqueline","Lynch"
"29","Abololo","Jacqueline","Lynch"
"29","Bottom of a Bottle (Explicit Album Version)","Jacqueline","Lynch"
"29","Unrecorded","Jacqueline","Lynch"
"29","Roustabout (Bassnectar REMIX)","Jacqueline","Lynch"
"29","The Vowels Pt. 2","Jacqueline","Lynch"
"29","From Head To Toe","Jacqueline","Lynch"
"29","On The Radio (Edit)","Jacqueline","Lynch"
"29","Halo","Jacqueline","Lynch"
"29","Only Time (Original Version)","Jacqueline","Lynch"
"29","Ne me plaignez pas","Jacqueline","Lynch"
"29","Audience Of One","Jacqueline","Lynch"
"29","Ruby","Jacqueline","Lynch"
"29","Reign Of The Tyrants","Jacqueline","Lynch"
"29","The Ghost Of You (Album Version)","Jacqueline","Lynch"
"29","Cupola","Jacqueline","Lynch"
"29","Losers","Jacqueline","Lynch"
"29","Gears","Jacqueline","Lynch"
"29","Alejandro","Jacqueline","Lynch"
"29","Superstar","Jacqueline","Lynch"
"29","When My Baby's Beside Me","Jacqueline","Lynch"
"26","Hold On To Me","Ryan","Smith"
"29","Sehr kosmisch","Jacqueline","Lynch"
"29","I Need You","Jacqueline","Lynch"
"29","Cool Water","Jacqueline","Lynch"
"29","In The Dark (ft. Christian Burns)","Jacqueline","Lynch"
"29","Window In The Skies","Jacqueline","Lynch"
"29","We Major","Jacqueline","Lynch"
"29","Sweet And Wild","Jacqueline","Lynch"
"29","Solar Powered","Jacqueline","Lynch"
"29","The Real Slim Shady","Jacqueline","Lynch"
"29","What Are You Looking For","Jacqueline","Lynch"
"29","Secrets","Jacqueline","Lynch"
"29","Wow_ I Can Get Sexual Too","Jacqueline","Lynch"
"29","A Warm Place","Jacqueline","Lynch"
"29","El Golpe","Jacqueline","Lynch"
"29","Waste of Time","Jacqueline","Lynch"
"29","Waters Of Nazareth (album version)","Jacqueline","Lynch"
"29","Behind The Sea [Live In Chicago]","Jacqueline","Lynch"
"29","Besos Y Caricias","Jacqueline","Lynch"
"29","Maybe","Jacqueline","Lynch"
"29","I Saw The Light","Jacqueline","Lynch"
"29","A Girl Named You","Jacqueline","Lynch"
"29","Last Cup Of Sorrow","Jacqueline","Lynch"
"29","Rearview Mirror","Jacqueline","Lynch"
"29","Supermassive Black Hole (Twilight Soundtrack Version)","Jacqueline","Lynch"
"29","Just Because","Jacqueline","Lynch"
"29","I'll Be Your Man","Jacqueline","Lynch"
"29","Let Me Be The One","Jacqueline","Lynch"
"29","Sit Down Baby","Jacqueline","Lynch"
"29","So Bored","Jacqueline","Lynch"
"29","The Ballad Of Sal Villanueva (Album Version)","Jacqueline","Lynch"
"29","Quutamo","Jacqueline","Lynch"
"29","Turn The Radio Off","Jacqueline","Lynch"
"29","En Nat Bliver Det Sommer","Jacqueline","Lynch"
"29","Fast As I Can","Jacqueline","Lynch"
"29","Slip","Jacqueline","Lynch"
"29","The Garden","Jacqueline","Lynch"
"29","I'd Like To Know","Jacqueline","Lynch"
"29","Hello Walls","Jacqueline","Lynch"
"29","Como Me Mira","Jacqueline","Lynch"
"77","Imanol","Magdalene","Herman"
"29","Beautiful","Jacqueline","Lynch"
"77","Sample Track 2","Magdalene","Herman"
"29","Up And Gone","Jacqueline","Lynch"
"29","Bust A Move","Jacqueline","Lynch"
"29","La Bayamesa","Jacqueline","Lynch"
"29","Marry Me","Jacqueline","Lynch"
"29","Dans Ma Bulle (Edit Radio - Live 2006)","Jacqueline","Lynch"
"29","The Beginning (Single Remix)","Jacqueline","Lynch"
"29","Hello","Jacqueline","Lynch"
"29","Imagination (12'' Version)","Jacqueline","Lynch"
"49","Palma Solane","Chloe","Cuevas"
"29","Never Say Never","Jacqueline","Lynch"
"29","Sunburn [Live]","Jacqueline","Lynch"
"49","Up The Bracket","Chloe","Cuevas"
"29","Love Story","Jacqueline","Lynch"
"29","Be Aware","Jacqueline","Lynch"
"29","House Of Broken Love","Jacqueline","Lynch"
"29","DonÃÂ´t Believe The Hype","Jacqueline","Lynch"
"29","I Kissed A Girl","Jacqueline","Lynch"
"29","Imanol","Jacqueline","Lynch"
"29","Crazy In The Night (Barking At Airplanes)","Jacqueline","Lynch"
"29","Joy","Jacqueline","Lynch"
"29","Howlin For You","Jacqueline","Lynch"
"29","Disavow your God (Album Version)","Jacqueline","Lynch"
"29","Monsoon","Jacqueline","Lynch"
"49","Paper Planes","Chloe","Cuevas"
"29","Odessa","Jacqueline","Lynch"
"49","Meltdown (Amended Album Version)","Chloe","Cuevas"
"29","El Infeliz","Jacqueline","Lynch"
"49","All I Do Is Dream Of You (Album Version)","Chloe","Cuevas"
"29","Photograph","Jacqueline","Lynch"
"49","Back Sliders Wine","Chloe","Cuevas"
"86","Billionaire [feat. Bruno Mars]  (Explicit Album Version)","Aiden","Hess"
"80","Enero en la playa","Tegan","Levine"
"97","Manhattan","Kate","Harrell"
"97","Michael","Kate","Harrell"
"80","Drilled A Wire Through My Cheek","Tegan","Levine"
"97","Almeno Tu Nell'Universo","Kate","Harrell"
"97","A Dustland Fairytale","Kate","Harrell"
"97","Noir Sur Blanc","Kate","Harrell"
"97","Playground Love","Kate","Harrell"
"97","Punk (Radio Edit)","Kate","Harrell"
"97","Unite (2009 Digital Remaster)","Kate","Harrell"
"97","Symphony No. 3: III. Lento - Cantablile Semplice","Kate","Harrell"
"80","Gimme","Tegan","Levine"
"97","Drops In The River","Kate","Harrell"
"80","Another One In The Dark","Tegan","Levine"
"97","Atrevido","Kate","Harrell"
"97","You're Mine","Kate","Harrell"
"80","Fica Mais Um Pouco Amor","Tegan","Levine"
"80","End Of The Line","Tegan","Levine"
"97","Favor Of The Lord","Kate","Harrell"
"80","Ya No","Tegan","Levine"
"97","One Minute In Heaven","Kate","Harrell"
"80","Infinity 2008","Tegan","Levine"
"97","Hasir","Kate","Harrell"
"80","What Took You So Long","Tegan","Levine"
"80","Move Along","Tegan","Levine"
"97","Revelry","Kate","Harrell"
"80","Paranoid","Tegan","Levine"
"97","Speed Of Sound","Kate","Harrell"
"80","Sehr kosmisch","Tegan","Levine"
"80","Anxiety Hangover","Tegan","Levine"
"40","Hoy No","Tucker","Garrison"
"80","Du Riechst So Gut","Tegan","Levine"
"80","Drama","Tegan","Levine"
"80","More Than Everything","Tegan","Levine"
"80","I'm Ready (Album Version)","Tegan","Levine"
"80","Hacha Y Machete","Tegan","Levine"
"80","SinceritÃÂ© Et Jalousie","Tegan","Levine"
"80","Secrets","Tegan","Levine"
"80","Marea (version acustica)","Tegan","Levine"
"80","Collapse (Album Version)","Tegan","Levine"
"80","Ambling Alp (DJ /Rupture & Brent Arnold Remix)","Tegan","Levine"
"80","You've Lost That Lovin' Feelin'","Tegan","Levine"
"80","I Kissed A Girl","Tegan","Levine"
"80","16 Candles","Tegan","Levine"
"80","Breathe","Tegan","Levine"
"97","What If","Kate","Harrell"
"80","Disco Lady","Tegan","Levine"
"97","My Missing","Kate","Harrell"
"80","Flyjack","Tegan","Levine"
"97","Spike Jones","Kate","Harrell"
"97","Here He Comes (Lover Man)","Kate","Harrell"
"97","Snapshot","Kate","Harrell"
"97","Holy Is His Name (For The Bride Album Version)","Kate","Harrell"
"97","P.D.A. (We Just Don't Care)","Kate","Harrell"
"97","On The Surface","Kate","Harrell"
"97","Superman","Kate","Harrell"
"97","Me & Mr Jones","Kate","Harrell"
"97","No Puedo Evitar (Pensar En Ti)","Kate","Harrell"
"97","Lightning Field","Kate","Harrell"
"97","LOL :-) [feat. Gucci Mane & Soulja Boy Tell 'Em] (Album Version)","Kate","Harrell"
"97","Es Por Ti","Kate","Harrell"
"97","Our Song","Kate","Harrell"
"97","Kid","Kate","Harrell"
"97","Kill The Poor","Kate","Harrell"
"97","El ciclÃÂ³n","Kate","Harrell"
"97","Move","Kate","Harrell"
"97","Look within","Kate","Harrell"
"97","Revelry","Kate","Harrell"
"65","Face Down (Album Version)","Amiya","Davidson"
"97","Behind The Sea [Live In Chicago]","Kate","Harrell"
"65","Mercy:The Laundromat","Amiya","Davidson"
"65","Fancy Funeral","Amiya","Davidson"
"97","Milonga En Do","Kate","Harrell"
"65","Tangerine","Amiya","Davidson"
"97","Ain't Misbehavin","Kate","Harrell"
"65","Autobiography Of A Nation (Album Version)","Amiya","Davidson"
"97","Live And Let Die","Kate","Harrell"
"26","Knocking On Forbidden Doors","Ryan","Smith"
"97","Dancin' On The Killing Floor","Kate","Harrell"
"65","Happy","Amiya","Davidson"
"97","Swing_ Swing","Kate","Harrell"
"26","Bring Me To Life","Ryan","Smith"
"65","Hello","Amiya","Davidson"
"97","The Daydream","Kate","Harrell"
"65","A La villa","Amiya","Davidson"
"65","Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version)","Amiya","Davidson"
"97","Are You In?","Kate","Harrell"
"65","Stupid Girl","Amiya","Davidson"
"65","Dog Sh*t","Amiya","Davidson"
"97","Girls Just Want To Have Fun","Kate","Harrell"
"65","Canada","Amiya","Davidson"
"74","House Of Pancake","Braden","Parker"
"97","Silent Shout","Kate","Harrell"
"65","I Miss You","Amiya","Davidson"
"97","Long Nights","Kate","Harrell"
"74","If You C Jordan","Braden","Parker"
"65","Heartbreak Warfare","Amiya","Davidson"
"97","The Maker","Kate","Harrell"
"65","School's Out","Amiya","Davidson"
"12","Por Ella","Austin","Rosales"
"97","What Is He Thinking?","Kate","Harrell"
"65","No Words","Amiya","Davidson"
"12","Love Song","Austin","Rosales"
"97","Whatcha Say","Kate","Harrell"
"65","Man Makes The Zoo","Amiya","Davidson"
"97","Blue period Picasso","Kate","Harrell"
"97","The Only Exception (Album Version)","Kate","Harrell"
"97","Walking On A Dream (Kaskade Remix (Edit))","Kate","Harrell"
"97","Mary (Album)","Kate","Harrell"
"97","Last Second Chance","Kate","Harrell"
"97","Got More Rhymes","Kate","Harrell"
"97","Engwish Bwudd","Kate","Harrell"
"97","Love You More","Kate","Harrell"
"97","Animal","Kate","Harrell"
"97","Bloodhounds On My Trail","Kate","Harrell"
"97","Shout Me Out","Kate","Harrell"
"97","Portobello Road","Kate","Harrell"
"97","Surrendering (Album Version)","Kate","Harrell"
"97","Anytime You Need A Friend","Kate","Harrell"
"89","Mercy:The Laundromat","Kynnedi","Sanchez"
"97","Girls And Boys In Love","Kate","Harrell"
"97","The Beautiful People","Kate","Harrell"
"97","Time Bomb","Kate","Harrell"
"97","Coleccionista De Canciones","Kate","Harrell"
"97","Lose Control","Kate","Harrell"
"97","Paa vauhtii","Kate","Harrell"
"97","221","Kate","Harrell"
"88","The Perfect Space","Mohammad","Rodriguez"
"88","Mother Mother","Mohammad","Rodriguez"
"88","Canada","Mohammad","Rodriguez"
"88","(Nice Dream)","Mohammad","Rodriguez"
"88","Magic","Mohammad","Rodriguez"
"88","Make Me Better","Mohammad","Rodriguez"
"88","Minimum","Mohammad","Rodriguez"
"88","Mon Ange","Mohammad","Rodriguez"
"88","Mr. Jones","Mohammad","Rodriguez"
"88","Money To Burn","Mohammad","Rodriguez"
"88","Prayers","Mohammad","Rodriguez"
"88","Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus","Mohammad","Rodriguez"
"88","Revolution","Mohammad","Rodriguez"
"88","I Might Be Wrong","Mohammad","Rodriguez"
"88","Proper Education","Mohammad","Rodriguez"
"88","Christeen","Mohammad","Rodriguez"
"88","TRAS","Mohammad","Rodriguez"
"36","Party All Over Your Body","Matthew","Jones"
"88","Possessed","Mohammad","Rodriguez"
"36","Can't Let Go","Matthew","Jones"
"36","Superbeast","Matthew","Jones"
"88","Picture","Mohammad","Rodriguez"
"36","Caca E Cacador","Matthew","Jones"
"88","Space Travel","Mohammad","Rodriguez"
"36","How Many Times_ How Many Lies","Matthew","Jones"
"88","One Time","Mohammad","Rodriguez"
"36","Always Like This","Matthew","Jones"
"88","Nothin' On You [feat. Bruno Mars] (Album Version)","Mohammad","Rodriguez"
"36","You Can Do Better Than Me (Album Version)","Matthew","Jones"
"36","Me_ Myself And I","Matthew","Jones"
